"headID","aka","site","year","inPhen","inSeedSet","inStylePersist","reconcileNote"
"17291-blu-2012","um83","spp",2012,1,1,NA,""
"17292-bac-2012","fw67","spp",2012,1,NA,NA,""
"17293-blu-2012","cc25","spp",2012,1,NA,NA,""
"17294-clr-2012","zk61","spp",2012,1,1,NA,""
"17300-grn-2012","fn18","spp",2012,1,NA,NA,""
"7184-blu-2014","hn25","ri",2014,1,NA,1,""
"8058-clr-2014","bt27","ri",2014,1,NA,1,""
"9237-red-2014","xj28","ri",2014,1,NA,1,""
"19034-blu-2014","uk79","lc",2014,1,NA,1,""
"19035-bac-2014","qf61","lc",2014,1,NA,1,""
"19036-blu-2014","et13","lc",2014,1,NA,1,""
"19037-grn-2014","mw77","lc",2014,1,NA,1,""
"19038-clr-2014","qu37","lc",2014,1,NA,1,""
